-2500.00,0.00,0.00,0.00,-1855.66,105.90,3.30,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-2499.60,0.00,0.28,0.00,-1858.10,106.54,3.01,0.81,1.42,0.00,1.01,0.00,-8.52,1.94,-1.03,0.24
-2498.62,0.00,0.97,0.00,-1864.10,107.33,2.27,0.94,2.71,0.00,1.88,0.00,-15.61,0.94,-1.93,0.28
-2496.94,0.00,2.11,0.00,-1872.88,106.92,1.15,1.07,4.06,0.00,2.70,0.00,-20.57,-2.64,-2.73,0.27
-2495.38,0.00,3.12,0.00,-1883.34,104.41,0.14,1.19,5.00,0.00,3.21,0.00,-23.09,-7.65,-1.64,0.25
-2492.74,0.00,4.76,0.00,-1895.39,98.81,0.00,1.32,6.28,0.00,3.80,0.00,-23.48,-13.59,-0.57,0.23
-2489.56,0.00,6.62,0.00,-1907.01,90.29,0.00,1.43,7.52,0.00,4.28,0.00,-22.09,-19.23,0.45,0.22
-2485.99,0.00,8.58,0.00,-1917.19,79.55,0.48,1.54,8.70,0.00,4.64,0.00,-19.63,-24.04,1.40,0.21
-2481.39,0.00,10.94,0.00,-1926.57,65.63,1.49,1.64,10.00,0.00,4.96,0.00,-16.35,-28.54,2.35,0.20
-2476.20,0.00,13.41,0.00,-1933.34,51.32,2.79,1.73,11.28,0.00,5.20,0.00,-12.73,-31.68,3.09,0.19
-2470.34,0.00,16.01,0.00,-1937.65,38.46,4.12,1.81,12.54,0.00,5.37,0.00,-9.60,-33.73,3.61,0.18
-2464.90,0.00,18.26,0.00,-1941.85,17.00,6.56,1.91,13.59,0.00,5.49,0.00,-4.64,-36.07,4.28,0.17
-2457.73,0.00,21.04,0.00,-1943.00,1.58,8.45,1.99,14.84,0.00,5.59,0.00,-1.21,-37.04,4.63,0.17
-2451.80,0.00,23.21,0.00,-1942.47,-17.39,10.90,2.07,15.78,0.00,5.64,0.00,2.81,-37.66,4.96,0.16
-2444.65,0.00,25.69,0.00,-1939.40,-39.35,13.88,2.16,16.82,0.00,5.69,0.00,7.23,-37.69,5.24,0.16
-2429.45,0.00,30.57,0.00,-1939.40,-39.35,13.88,2.16,18.78,0.00,5.75,0.00,7.23,-37.69,5.24,0.16
-2418.87,0.00,33.70,0.00,-1934.71,-58.35,16.59,2.24,19.99,0.00,5.78,0.00,10.85,-37.17,5.41,0.15
-2409.04,0.00,36.47,0.00,-1927.87,-77.88,19.51,2.32,21.01,0.00,5.79,0.00,14.37,-36.18,5.54,0.15
-2398.71,0.00,39.25,0.00,-1918.49,-98.24,22.73,2.41,22.01,0.00,5.81,0.00,17.82,-34.70,5.63,0.14
-2388.67,0.00,41.84,0.00,-1909.62,-113.87,25.35,2.47,22.91,0.00,5.81,0.00,20.32,-33.23,5.69,0.14
-2377.16,0.00,44.70,0.00,-1901.42,-126.33,27.53,2.53,23.86,0.00,5.82,0.00,22.20,-31.86,5.72,0.14
-2366.78,0.00,47.19,0.00,-1888.86,-142.75,30.60,2.60,24.66,0.00,5.82,0.00,24.53,-29.81,5.76,0.13
-2354.64,0.00,50.00,0.00,-1878.89,-155.59,33.48,2.67,25.54,0.00,5.83,0.00,16.18,-22.69,5.78,0.14
-2338.94,0.00,53.50,0.00,-1873.03,-165.66,36.46,2.74,26.59,0.00,5.83,0.00,7.43,-17.31,5.79,0.15
-2326.24,0.00,56.24,0.00,-1871.75,-173.58,39.50,2.83,27.37,0.00,5.83,0.00,-1.64,-13.70,5.81,0.17
-2311.29,0.00,59.37,0.00,-1874.25,-179.05,41.99,2.90,28.22,0.00,5.83,0.00,-9.28,-12.05,5.81,0.19
-2295.04,0.00,62.67,0.00,-1881.82,-183.58,45.11,2.96,29.08,0.00,5.83,0.00,-18.37,-5.74,5.82,0.03
-2279.92,0.00,65.66,0.00,-1895.73,-184.83,48.48,2.95,29.82,0.00,5.83,0.00,-28.55,0.90,5.82,-0.08
-2265.64,0.00,68.42,0.00,-1912.63,-182.50,51.46,2.89,30.47,0.00,5.83,0.00,-36.57,7.71,5.83,-0.12
-2249.92,0.00,71.39,0.00,-1932.27,-176.84,54.31,2.83,31.14,0.00,5.83,0.00,-42.97,14.80,5.83,-0.11
-2233.84,0.00,74.37,0.00,-1958.25,-167.19,57.49,2.79,31.78,0.00,5.83,0.00,-51.47,19.94,5.83,-0.05
-2216.83,0.00,77.46,0.00,-1987.95,-155.28,60.60,2.77,32.41,0.00,5.83,0.00,-58.83,24.11,5.83,-0.03
-2203.16,0.00,79.90,0.00,-2019.55,-142.06,63.56,2.75,32.88,0.00,5.83,0.00,-64.82,27.49,5.83,-0.02
-2188.56,0.00,82.47,0.00,-2056.92,-125.96,66.78,2.74,33.36,0.00,5.83,0.00,-70.25,30.61,5.83,-0.02
-2172.99,0.00,85.17,0.00,-2091.45,-111.77,69.56,2.75,33.84,0.00,5.83,0.00,-74.33,28.60,5.83,0.07
-2156.57,0.00,87.98,0.00,-2131.29,-97.07,72.58,2.78,34.31,0.00,5.83,0.00,-78.76,28.27,5.83,0.03
-2139.37,0.00,90.88,0.00,-2168.65,-82.98,75.34,2.77,34.78,0.00,5.83,0.00,-79.17,31.63,5.83,-0.06
-2123.00,0.00,93.61,0.00,-2203.51,-68.39,78.01,2.75,35.19,0.00,5.83,0.00,-73.44,31.83,5.83,-0.04
-2104.82,0.00,96.60,0.00,-2240.98,-50.52,80.99,2.72,35.62,0.00,5.83,0.00,-73.08,37.71,5.83,-0.09
-2085.45,0.00,99.75,0.00,-2281.48,-27.36,84.25,2.66,36.04,0.00,5.83,0.00,-71.96,44.45,5.83,-0.09
-2069.69,0.00,102.29,0.00,-2323.31,2.34,88.03,2.59,36.37,0.00,5.83,0.00,-58.80,46.78,5.83,-0.12
-2051.41,0.00,105.20,0.00,-2352.23,29.72,91.33,2.51,36.72,0.00,5.83,0.00,-44.85,49.16,5.83,-0.16
-2033.32,0.00,108.06,0.00,-2370.50,51.86,94.03,2.45,37.05,0.00,5.83,0.00,-35.28,46.69,5.83,-0.14
